Date,Close,sma_14,ema_14,rsi_14,macd,close_lag1,close_lag2,close_lag3,close_lag4,close_lag5,close_lag6,close_lag7,target_day_1,target_day_2,target_day_3,target_day_4,target_day_5,target_day_6,target_day_7,avg_next_7_days,trend
2025-03-18,225.30999755859375,256.54571642194475,259.48741285581065,29.57007115234238,-1.1368440815885918,238.00999450683594,249.97999572753906,240.67999267578125,248.08999633789062,230.5800018310547,222.14999389648438,262.6700134277344,235.86000061035156,236.25999450683594,248.7100067138672,278.3900146484375,288.1400146484375,272.05999755859375,273.1300048828125,261.79286193847656,BUY
2025-03-19,235.86000061035156,253.25357273646765,256.3370912230828,33.998407687475066,-0.10749839113121595,225.30999755859375,238.00999450683594,249.97999572753906,240.67999267578125,248.08999633789062,230.5800018310547,222.14999389648438,236.25999450683594,248.7100067138672,278.3900146484375,288.1400146484375,272.05999755859375,273.1300048828125,263.54998779296875,265.74857439313615,BUY
2025-03-20,236.25999450683594,249.2021429879325,253.6601449942499,34.167416647215816,0.8627502166972931,235.86000061035156,225.30999755859375,238.00999450683594,249.97999572753906,240.67999267578125,248.08999633789062,230.5800018310547,248.7100067138672,278.3900146484375,288.1400146484375,272.05999755859375,273.1300048828125,263.54998779296875,259.1600036621094,269.02000427246094,BUY
2025-03-21,248.7100067138672,246.63500104631697,253.00012655686555,39.37137851291728,2.5121335180315114,236.25999450683594,235.86000061035156,225.30999755859375,238.00999450683594,249.97999572753906,240.67999267578125,248.08999633789062,278.3900146484375,288.1400146484375,272.05999755859375,273.1300048828125,263.54998779296875,259.1600036621094,268.4599914550781,271.8414306640625,BUY
2025-03-24,278.3900146484375,247.0885729108538,256.38544496907514,49.599717193322206,5.594574304576991,248.7100067138672,236.25999450683594,235.86000061035156,225.30999755859375,238.00999450683594,249.97999572753906,240.67999267578125,288.1400146484375,272.05999755859375,273.1300048828125,263.54998779296875,259.1600036621094,268.4599914550781,282.760009765625,272.46571568080356,SELL
2025-03-25,288.1400146484375,247.73428780691964,260.6193875929901,52.43835239000582,8.129003407635299,278.3900146484375,248.7100067138672,236.25999450683594,235.86000061035156,225.30999755859375,238.00999450683594,249.97999572753906,272.05999755859375,273.1300048828125,263.54998779296875,259.1600036621094,268.4599914550781,282.760009765625,267.2799987792969,269.48571341378346,SELL
2025-03-26,272.05999755859375,248.34928676060267,262.1448022550706,47.669800448476714,8.520151452568093,288.1400146484375,278.3900146484375,248.7100067138672,236.25999450683594,235.86000061035156,225.30999755859375,238.00999450683594,273.1300048828125,263.54998779296875,259.1600036621094,268.4599914550781,282.760009765625,267.2799987792969,239.42999267578125,264.8242841448103,SELL
2025-03-27,273.1300048828125,249.09642900739397,263.6094959387695,48.008608597867976,8.62248316957658,272.05999755859375,288.1400146484375,278.3900146484375,248.7100067138672,236.25999450683594,235.86000061035156,225.30999755859375,263.54998779296875,259.1600036621094,268.4599914550781,282.760009765625,267.2799987792969,239.42999267578125,233.2899932861328,259.13285391671315,SELL
2025-03-28,263.54998779296875,252.05357142857142,263.6015615193294,45.187718976202476,7.839113948844442,273.1300048828125,272.05999755859375,288.1400146484375,278.3900146484375,248.7100067138672,236.25999450683594,235.86000061035156,259.1600036621094,268.4599914550781,282.760009765625,267.2799987792969,239.42999267578125,233.2899932861328,221.86000061035156,253.17714146205358,SELL
2025-03-31,259.1600036621094,254.09500013078963,263.0093538050334,43.91434852446542,6.855018900421964,263.54998779296875,273.1300048828125,272.05999755859375,288.1400146484375,278.3900146484375,248.7100067138672,236.25999450683594,268.4599914550781,282.760009765625,267.2799987792969,239.42999267578125,233.2899932861328,221.86000061035156,272.20001220703125,255.03999982561385,HOLD
2025-04-01,268.4599914550781,255.5499997820173,263.73610549170604,47.30224824898601,6.654738731693314,259.1600036621094,263.54998779296875,273.1300048828125,272.05999755859375,288.1400146484375,278.3900146484375,248.7100067138672,282.760009765625,267.2799987792969,239.42999267578125,233.2899932861328,221.86000061035156,272.20001220703125,252.39999389648438,252.74571446010046,SELL
2025-04-02,282.760009765625,258.5557152884347,266.27262606156194,52.094133172237285,7.260160332895193,268.4599914550781,259.1600036621094,263.54998779296875,273.1300048828125,272.05999755859375,288.1400146484375,278.3900146484375,267.2799987792969,239.42999267578125,233.2899932861328,221.86000061035156,272.20001220703125,252.39999389648438,252.30999755859375,248.39571271623885,SELL
2025-04-03,267.2799987792969,259.7914297921317,266.4069424239266,47.10109744849086,6.42180372157943,282.760009765625,268.4599914550781,259.1600036621094,263.54998779296875,273.1300048828125,272.05999755859375,288.1400146484375,239.42999267578125,233.2899932861328,221.86000061035156,272.20001220703125,252.39999389648438,252.30999755859375,252.35000610351562,246.26285661969865,SELL
2025-04-04,239.42999267578125,259.89285823277066,262.81001579084057,39.72425752297728,3.9184021566797753,267.2799987792969,282.760009765625,268.4599914550781,259.1600036621094,263.54998779296875,273.1300048828125,272.05999755859375,233.2899932861328,221.86000061035156,272.20001220703125,252.39999389648438,252.30999755859375,252.35000610351562,254.11000061035156,248.36000061035156,BUY
2025-04-07,233.2899932861328,260.4628579275949,258.8740127902129,38.30007176745202,1.879166197680366,239.42999267578125,267.2799987792969,282.760009765625,268.4599914550781,259.1600036621094,263.54998779296875,273.1300048828125,221.86000061035156,272.20001220703125,252.39999389648438,252.30999755859375,252.35000610351562,254.11000061035156,241.5500030517578,249.54000200544084,BUY
2025-04-08,221.86000061035156,259.4628579275949,253.93881116623135,35.7318713168691,-0.10411764628734765,233.2899932861328,239.42999267578125,267.2799987792969,282.760009765625,268.4599914550781,259.1600036621094,263.54998779296875,272.20001220703125,252.39999389648438,252.30999755859375,252.35000610351562,254.11000061035156,241.5500030517578,241.3699951171875,252.327144077846,BUY
2025-04-09,272.20001220703125,262.03000204903736,256.3736379716713,51.2396118683245,1.9938898996484475,221.86000061035156,233.2899932861328,239.42999267578125,267.2799987792969,282.760009765625,268.4599914550781,259.1600036621094,252.39999389648438,252.30999755859375,252.35000610351562,254.11000061035156,241.5500030517578,241.3699951171875,227.5,245.9414280482701,SELL
2025-04-10,252.39999389648438,262.29357256208147,255.8438187616464,46.488101844351654,2.0592734714872645,272.20001220703125,221.86000061035156,233.2899932861328,239.42999267578125,267.2799987792969,282.760009765625,268.4599914550781,252.30999755859375,252.35000610351562,254.11000061035156,241.5500030517578,241.3699951171875,227.5,237.97000122070312,243.8800005231585,SELL
2025-04-11,252.30999755859375,260.43071419852123,255.3726426012394,46.46701000399587,2.1003742552552627,252.39999389648438,272.20001220703125,221.86000061035156,233.2899932861328,239.42999267578125,267.2799987792969,282.760009765625,252.35000610351562,254.11000061035156,241.5500030517578,241.3699951171875,227.5,237.97000122070312,250.74000549316406,243.6557159423828,SELL
2025-04-14,252.35000610351562,257.87428501674106,254.9696244015429,46.47863552542307,2.1276099170114904,252.30999755859375,252.39999389648438,272.20001220703125,221.86000061035156,233.2899932861328,239.42999267578125,267.2799987792969,254.11000061035156,241.5500030517578,241.3699951171875,227.5,237.97000122070312,250.74000549316406,259.510009765625,244.67857360839844,SELL
2025-04-15,254.11000061035156,256.5921423775809,254.85500789605072,47.02366015509257,2.249643683025221,252.35000610351562,252.30999755859375,252.39999389648438,272.20001220703125,221.86000061035156,233.2899932861328,239.42999267578125,241.5500030517578,241.3699951171875,227.5,237.97000122070312,250.74000549316406,259.510009765625,284.95001220703125,249.08428955078125,HOLD
2025-04-16,241.5500030517578,254.33642796107702,253.081007250145,43.61060002387685,1.5057020200644011,254.11000061035156,252.35000610351562,252.30999755859375,252.39999389648438,272.20001220703125,221.86000061035156,233.2899932861328,241.3699951171875,227.5,237.97000122070312,250.74000549316406,259.510009765625,284.95001220703125,285.8800048828125,255.41714695521765,BUY
2025-04-17,241.3699951171875,252.75214276994978,251.51953896575066,43.56179999223957,1.0446126026482005,241.5500030517578,254.11000061035156,252.35000610351562,252.30999755859375,252.39999389648438,272.20001220703125,221.86000061035156,227.5,237.97000122070312,250.74000549316406,259.510009765625,284.95001220703125,285.8800048828125,292.0299987792969,262.65429033551897,BUY
2025-04-21,227.5,250.49071393694197,248.31693377031726,39.86061042373868,-0.09106332095735681,241.3699951171875,241.5500030517578,254.11000061035156,252.35000610351562,252.30999755859375,252.39999389648438,272.20001220703125,237.97000122070312,250.74000549316406,259.510009765625,284.95001220703125,285.8800048828125,292.0299987792969,282.1600036621094,270.46286228724887,BUY
2025-04-22,237.97000122070312,248.31285749162947,246.93734276370205,43.74607915300281,-0.036493733855795796,227.5,241.3699951171875,241.5500030517578,254.11000061035156,252.35000610351562,252.30999755859375,252.39999389648438,250.74000549316406,259.510009765625,284.95001220703125,285.8800048828125,292.0299987792969,282.1600036621094,280.5199890136719,276.54143197195873,BUY
2025-04-23,250.74000549316406,246.02571432931083,247.44436446096364,48.146474392539965,0.9081020506798243,237.97000122070312,227.5,241.3699951171875,241.5500030517578,254.11000061035156,252.35000610351562,252.30999755859375,259.510009765625,284.95001220703125,285.8800048828125,292.0299987792969,282.1600036621094,280.5199890136719,287.2099914550781,281.75142996651783,BUY
2025-04-24,259.510009765625,245.47071511404855,249.05311716825182,50.98233545449269,2.103691337664131,250.74000549316406,237.97000122070312,227.5,241.3699951171875,241.5500030517578,254.11000061035156,252.35000610351562,284.95001220703125,285.8800048828125,292.0299987792969,282.1600036621094,280.5199890136719,287.2099914550781,280.260009765625,284.71571568080356,BUY
2025-04-25,284.95001220703125,248.7221450805664,253.8393698400891,58.13488640901733,4.452969324285039,259.510009765625,250.74000549316406,237.97000122070312,227.5,241.3699951171875,241.5500030517578,254.11000061035156,285.8800048828125,292.0299987792969,282.1600036621094,280.5199890136719,287.2099914550781,280.260009765625,275.3500061035156,283.3442862374442,HOLD
2025-04-28,285.8800048828125,252.47857448032923,258.1114545124522,58.374008663955244,5.827883221894004,284.95001220703125,259.510009765625,250.74000549316406,237.97000122070312,227.5,241.3699951171875,241.5500030517578,292.0299987792969,282.1600036621094,280.5199890136719,287.2099914550781,280.260009765625,275.3500061035156,276.2200012207031,281.9642857142857,HOLD
2025-04-29,292.0299987792969,257.49071720668246,262.63392708136485,60.0010412441655,6.839854684937739,285.8800048828125,284.95001220703125,259.510009765625,250.74000549316406,237.97000122070312,227.5,241.3699951171875,282.1600036621094,280.5199890136719,287.2099914550781,280.260009765625,275.3500061035156,276.2200012207031,284.82000732421875,280.93428693498885,SELL
2025-04-30,282.1600036621094,258.2021451677595,265.2374039587975,56.204159639565596,6.533343959438485,292.0299987792969,285.8800048828125,284.95001220703125,259.510009765625,250.74000549316406,237.97000122070312,227.5,280.5199890136719,287.2099914550781,280.260009765625,275.3500061035156,276.2200012207031,284.82000732421875,298.260009765625,283.23428780691967,HOLD
2025-05-01,280.5199890136719,260.2107162475586,267.27508196611404,55.574853358997984,5.926829254458347,282.1600036621094,292.0299987792969,285.8800048828125,284.95001220703125,259.510009765625,250.74000549316406,237.97000122070312,287.2099914550781,280.260009765625,275.3500061035156,276.2200012207031,284.82000732421875,298.260009765625,318.3800048828125,288.64286150251115,BUY
2025-05-02,287.2099914550781,262.70357295445035,269.93306989797594,57.65758111200254,5.682166157725379,280.5199890136719,282.1600036621094,292.0299987792969,285.8800048828125,284.95001220703125,259.510009765625,250.74000549316406,280.260009765625,275.3500061035156,276.2200012207031,284.82000732421875,298.260009765625,318.3800048828125,334.07000732421875,295.337149483817,BUY
2025-05-05,280.260009765625,264.697144644601,271.3099952136625,54.78415100794392,4.793707554829566,287.2099914550781,280.5199890136719,282.1600036621094,292.0299987792969,285.8800048828125,284.95001220703125,259.510009765625,275.3500061035156,276.2200012207031,284.82000732421875,298.260009765625,318.3800048828125,334.07000732421875,347.67999267578125,304.9685756138393,BUY
2025-05-06,275.3500061035156,266.2142878941127,271.84866333230957,52.782816790396495,3.667565671894146,280.260009765625,287.2099914550781,280.5199890136719,282.1600036621094,292.0299987792969,285.8800048828125,284.95001220703125,276.2200012207031,284.82000732421875,298.260009765625,318.3800048828125,334.07000732421875,347.67999267578125,342.82000732421875,314.6071472167969,BUY
2025-05-07,276.2200012207031,268.6907163347517,272.43150838409537,53.10968113841483,2.8119896270101155,275.3500061035156,280.260009765625,287.2099914550781,280.5199890136719,282.1600036621094,292.0299987792969,285.8800048828125,284.82000732421875,298.260009765625,318.3800048828125,334.07000732421875,347.67999267578125,342.82000732421875,349.9800109863281,325.14429146902904,BUY
2025-05-08,284.82000732421875,271.7942886352539,274.0833082427785,56.32805602069171,2.657751866995882,276.2200012207031,275.3500061035156,280.260009765625,287.2099914550781,280.5199890136719,282.1600036621094,292.0299987792969,298.260009765625,318.3800048828125,334.07000732421875,347.67999267578125,342.82000732421875,349.9800109863281,342.0899963378906,333.32571847098217,BUY
2025-05-09,298.260009765625,276.84857504708424,277.3068684458247,60.850422890021434,3.254004460060811,284.82000732421875,276.2200012207031,275.3500061035156,280.260009765625,287.2099914550781,280.5199890136719,282.1600036621094,318.3800048828125,334.07000732421875,347.67999267578125,342.82000732421875,349.9800109863281,342.0899963378906,343.82000732421875,339.83428955078125,BUY
2025-05-12,318.3800048828125,282.59214673723494,282.7832866374231,66.45125718272138,4.708278313337869,298.260009765625,284.82000732421875,276.2200012207031,275.3500061035156,280.260009765625,287.2099914550781,280.5199890136719,334.07000732421875,347.67999267578125,342.82000732421875,349.9800109863281,342.0899963378906,343.82000732421875,334.6199951171875,342.154288155692,BUY
2025-05-13,334.07000732421875,288.5442897251674,289.6215160623292,70.0496411444584,6.330664929458814,318.3800048828125,298.260009765625,284.82000732421875,276.2200012207031,275.3500061035156,280.260009765625,287.2099914550781,347.67999267578125,342.82000732421875,349.9800109863281,342.0899963378906,343.82000732421875,334.6199951171875,341.0400085449219,343.1500026157924,BUY
2025-05-14,347.67999267578125,294.84214564732144,297.3626462774561,72.77725276927373,7.826202483850292,334.07000732421875,318.3800048828125,298.260009765625,284.82000732421875,276.2200012207031,275.3500061035156,280.260009765625,342.82000732421875,349.9800109863281,342.0899963378906,343.82000732421875,334.6199951171875,341.0400085449219,339.3399963378906,341.9585745675223,HOLD
2025-05-15,342.82000732421875,298.9757167271205,303.4236277503578,70.31468317714152,7.967287074371821,347.67999267578125,334.07000732421875,318.3800048828125,298.260009765625,284.82000732421875,276.2200012207031,275.3500061035156,349.9800109863281,342.0899963378906,343.82000732421875,334.6199951171875,341.0400085449219,339.3399963378906,362.8900146484375,344.82571847098217,HOLD
2025-05-16,349.9800109863281,303.5542885916574,309.63114551515383,71.8271524741104,8.000959458995201,342.82000732421875,347.67999267578125,334.07000732421875,318.3800048828125,298.260009765625,284.82000732421875,276.2200012207031,342.0899963378906,343.82000732421875,334.6199951171875,341.0400085449219,339.3399963378906,362.8900146484375,356.8999938964844,345.8142874581473,HOLD
2025-05-19,342.0899963378906,307.1300027029855,313.95899229151877,67.7318403832725,6.986849977812042,349.9800109863281,342.82000732421875,347.67999267578125,334.07000732421875,318.3800048828125,298.260009765625,284.82000732421875,343.82000732421875,334.6199951171875,341.0400085449219,339.3399963378906,362.8900146484375,356.8999938964844,358.42999267578125,348.14857264927457,HOLD
2025-05-20,343.82000732421875,311.53428867885043,317.94046096254544,68.16050755445208,5.967175534272258,342.0899963378906,349.9800109863281,342.82000732421875,347.67999267578125,334.07000732421875,318.3800048828125,298.260009765625,334.6199951171875,341.0400085449219,339.3399963378906,362.8900146484375,356.8999938964844,358.42999267578125,346.4599914550781,348.5257132393973,HOLD
2025-05-21,334.6199951171875,315.39857482910156,320.16439884983106,63.34148978155345,4.286337153649946,343.82000732421875,342.0899963378906,349.9800109863281,342.82000732421875,347.67999267578125,334.07000732421875,318.3800048828125,341.0400085449219,339.3399963378906,362.8900146484375,356.8999938964844,358.42999267578125,346.4599914550781,342.69000244140625,349.67857142857144,BUY
2025-05-22,341.0400085449219,319.2435760498047,322.9478134758432,65.19097064362899,3.2662704668768754,334.6199951171875,343.82000732421875,342.0899963378906,349.9800109863281,342.82000732421875,347.67999267578125,334.07000732421875,339.3399963378906,362.8900146484375,356.8999938964844,358.42999267578125,346.4599914550781,342.69000244140625,,351.1183319091797,BUY
2025-05-23,339.3399963378906,323.4635750906808,325.1334378574495,64.26635867561454,2.18819070059169,341.0400085449219,334.6199951171875,343.82000732421875,342.0899963378906,349.9800109863281,342.82000732421875,347.67999267578125,362.8900146484375,356.8999938964844,358.42999267578125,346.4599914550781,342.69000244140625,,,353.4739990234375,BUY
2025-05-27,362.8900146484375,329.7164328438895,330.1676480962479,70.50683021386418,2.7366748124838054,339.3399963378906,341.0400085449219,334.6199951171875,343.82000732421875,342.0899963378906,349.9800109863281,342.82000732421875,356.8999938964844,358.42999267578125,346.4599914550781,342.69000244140625,,,,351.1199951171875,SELL
2025-05-28,356.8999938964844,335.47928946358815,333.7319608696128,67.28798978006125,2.38449149044483,362.8900146484375,339.3399963378906,341.0400085449219,334.6199951171875,343.82000732421875,342.0899963378906,349.9800109863281,358.42999267578125,346.4599914550781,342.69000244140625,,,,,349.1933288574219,SELL
2025-05-29,358.42999267578125,340.73714556012834,337.02503177710196,67.69368798078528,1.9607246412501915,356.8999938964844,362.8900146484375,339.3399963378906,341.0400085449219,334.6199951171875,343.82000732421875,342.0899963378906,346.4599914550781,342.69000244140625,,,,,,344.5749969482422,SELL
2025-05-30,346.4599914550781,344.1800013950893,338.28302640083217,61.28942457473485,0.6482978329042979,358.42999267578125,356.8999938964844,362.8900146484375,339.3399963378906,341.0400085449219,334.6199951171875,343.82000732421875,342.69000244140625,,,,,,,342.69000244140625,HOLD
2025-06-02,342.69000244140625,345.9164297921317,338.87062320624204,59.3838755714608,-0.6304962192265933,346.4599914550781,358.42999267578125,356.8999938964844,362.8900146484375,339.3399963378906,341.0400085449219,334.6199951171875,,,,,,,,,HOLD
